5000, 250, -0.30, 1.28, 0.03, 1.70
5000, 250, -0.21, 1.44, 0.07, 1.93
100, 200, -0.12, 1.34, -0.12, 0.82
100, 200, 0.00, 1.13, 0.02, 0.79
100, 200, -0.01, 0.98, 0.04, 0.79
100, 200, -0.19, 1.11, -0.27, 0.88
100, 200, 0.09, 0.92, 0.05, 0.81
100, 200, 0.02, 1.08, 0.06, 0.78
100, 200, 0.11, 1.10, 0.07, 0.77
100, 200, 0.05, 1.06, -0.07, 0.78
100, 200, 0.00, 0.97, 0.02, 0.77
100, 200, -0.18, 1.08, -0.14, 0.81
500, 200, -0.13, 1.14, -0.06, 1.11
500, 200, -0.31, 1.09, -0.07, 1.24
500, 200, -0.03, 1.24, 0.12, 1.25
500, 200, -0.17, 1.20, 0.05, 1.20
500, 200, -0.20, 1.29, -0.07, 1.24
500, 200, -0.36, 1.29, -0.12, 1.21
500, 200, -0.27, 1.16, -0.04, 1.17
500, 200, -0.19, 1.24, 0.06, 1.26
500, 200, -0.03, 1.09, 0.08, 1.07
500, 200, -0.27, 1.28, -0.03, 1.23
1000, 200, -0.18, 1.28, 0.02, 1.55
1000, 200, -0.20, 1.30, 0.03, 1.52
1000, 200, -0.39, 1.42, 0.02, 1.48
1000, 200, -0.23, 1.29, 0.02, 1.48
1000, 200, -0.28, 1.34, 0.03, 1.50
1000, 200, -0.17, 1.26, -0.01, 1.44
1000, 200, -0.28, 1.34, -0.00, 1.56
1000, 200, -0.22, 1.34, -0.01, 1.53
1000, 200, -0.25, 1.37, 0.03, 1.39
1000, 200, -0.17, 1.33, 0.01, 1.32
2000, 200, -0.19, 1.48, 0.02, 1.85
2000, 200, -0.10, 1.38, 0.05, 1.77
2000, 200, -0.35, 1.37, 0.03, 1.69
2000, 200, -0.18, 1.39, 0.02, 1.70
2000, 200, -0.33, 1.37, 0.04, 1.69
2000, 200, -0.35, 1.50, 0.02, 1.72
2000, 200, -0.15, 1.32, 0.03, 1.76
2000, 200, -0.26, 1.32, 0.03, 1.66
2000, 200, -0.18, 1.31, 0.02, 1.64
2000, 200, -0.27, 1.32, 0.02, 1.59
3000, 200, -0.36, 1.33, 0.01, 1.67
3000, 200, -0.18, 1.41, 0.04, 1.74
3000, 200, -0.09, 1.31, 0.05, 1.65
3000, 200, -0.35, 1.47, -0.01, 1.65
3000, 200, -0.13, 1.43, 0.08, 1.73
3000, 200, -0.17, 1.28, 0.02, 1.62
3000, 200, -0.18, 1.27, 0.02, 1.66
3000, 200, -0.24, 1.38, 0.04, 1.62
3000, 200, -0.24, 1.38, 0.05, 1.76
3000, 200, -0.22, 1.39, 0.05, 1.81
4000, 200, 0.08, 1.44, 0.11, 1.98
4000, 200, -0.25, 1.46, 0.06, 1.83
4000, 200, -0.32, 1.46, 0.09, 1.91
4000, 200, -0.03, 1.32, 0.07, 1.92
